ProductID,Color,Material,Size,Capacity,Power_W,Voltage,Warranty_Months
6246,White,Steel,S,750ml,65,110V,8
6247,Grey,Metal,500ml,500ml,,230V,-1
6248,Red,Steel,L,1L,N/A,110V,4
6249,,Steel,M,,250,,40
6250,Black,,500ml,500ml,250,220V,-5
6251,Black,Mesh,750ml,500ml,120,110V,5
6252,White,Plastic,XXL,750ml,,230V,1
6253,,Steel,L,500ml,,N/A,24
6254,Silver,Steel,XL,,,110V,-7
6255,Silver,,XXL,N/A,65,,31
6256,Silver,Steel,XL,,65,,21
6257,Black,,L,N/A,,220V,41
6258,Blue,Steel,500ml,500ml,N/A,230V,35
6259,White,,750ml,1L,,110V,41
6260,Red,Mesh,XL,750ml,65,110V,34
6261,White,Cotton,S,N/A,N/A,,38
6262,White,Cotton,500ml,N/A,65,230V,12
6263,Silver,,XL,,250,,-10
6264,Grey,Cotton,750ml,500ml,65,N/A,27
6265,Blue,Cotton,,500ml,120,N/A,46
6266,Black,Metal,XL,750ml,250,N/A,46
6267,Grey,Cotton,XXL,750ml,65,N/A,27
6268,Blue,Steel,XL,,250,230V,-3
6269,Blue,Steel,XXL,1L,120,110V,-2
6270,Blue,Cotton,M,,,,16
6271,White,Steel,XL,750ml,,220V,25
6272,Blue,Steel,M,1L,250,110V,-6
6273,Silver,Steel,S,,250,110V,5
6274,Black,Mesh,500ml,500ml,N/A,230V,14
6275,Blue,Mesh,L,N/A,,110V,10
6276,,Metal,XXL,500ml,250,110V,37
6277,White,Metal,M,,N/A,N/A,43
6278,Blue,Metal,500ml,1L,120,230V,15
6279,Black,Cotton,500ml,750ml,120,,-11
6280,Red,Plastic,S,750ml,N/A,220V,-8
6281,,Plastic,XL,750ml,,230V,23
6282,Red,Cotton,500ml,1L,,N/A,-4
6283,Red,Plastic,L,,,N/A,18
6284,Black,Metal,XXL,1L,250,220V,6
6285,,Mesh,750ml,500ml,250,,-12
6286,Silver,Steel,XL,500ml,N/A,220V,38
6287,,Mesh,XXL,,65,N/A,20
6288,,Plastic,XL,1L,120,230V,8
6289,,Steel,,500ml,N/A,,14
6290,Grey,Metal,S,,250,,3
6291,White,Metal,M,750ml,N/A,N/A,39
6292,,Plastic,XL,500ml,,,3
6293,Blue,Steel,M,750ml,65,,16
6294,Black,Metal,500ml,1L,65,230V,4
6295,White,Mesh,M,750ml,65,,36
6296,,,,N/A,120,,47
6297,White,Mesh,XXL,500ml,250,230V,-3
6298,Red,Mesh,15.6,1L,N/A,N/A,9
6299,Red,Metal,S,N/A,,N/A,3
6300,,Mesh,500ml,1L,65,110V,22
6301,,Mesh,M,1L,250,110V,9
6302,Red,Steel,15.6,N/A,,230V,40
6303,,,XXL,,120,,-8
6304,Red,Metal,S,500ml,65,220V,24
6305,White,Metal,XL,1L,N/A,,32
6306,Black,Mesh,L,750ml,N/A,N/A,28
6307,Black,Plastic,M,N/A,65,,33
6308,Black,Plastic,XL,1L,,110V,36
6309,Red,Cotton,500ml,,N/A,230V,34
6310,Grey,Mesh,S,500ml,65,,-7
6311,,Mesh,XL,500ml,250,220V,38
6312,Silver,Plastic,S,1L,,N/A,10
6313,Grey,Mesh,XXL,,65,220V,25
6314,Silver,Steel,M,1L,,,6
6315,,Plastic,XXL,1L,,220V,28
6316,Silver,Metal,,N/A,N/A,,3
6317,Silver,Cotton,L,,N/A,,33
6318,Red,Plastic,XL,N/A,65,110V,28
6319,White,,,1L,65,,23
6320,Black,Plastic,500ml,500ml,250,220V,11
6321,Red,,,750ml,N/A,110V,41
6322,,Plastic,XL,750ml,N/A,,-6
6323,,,,N/A,65,N/A,0
6324,Black,,XXL,500ml,120,220V,-3
6325,Grey,,XXL,,N/A,230V,44
6326,,Cotton,L,,120,N/A,41
6327,Grey,Mesh,L,N/A,65,,13
6328,,Plastic,15.6,N/A,,,33
6329,Blue,Steel,15.6,N/A,120,230V,7
6330,,Steel,S,1L,120,,11
6331,White,Metal,M,N/A,120,230V,13
6332,Red,Plastic,,,N/A,,22
6333,,Cotton,S,,120,N/A,21
6334,Black,Mesh,XL,750ml,250,230V,0
6335,Grey,Cotton,15.6,,N/A,230V,3
6336,Silver,Mesh,XL,1L,N/A,110V,-11
6337,Grey,Steel,750ml,,,230V,10
6338,Blue,Mesh,15.6,1L,,230V,23
6339,Red,,XXL,N/A,,220V,-6
6340,Red,Plastic,L,1L,120,N/A,0
6341,Silver,Mesh,XL,,120,220V,28
6342,Red,Cotton,S,N/A,N/A,,6
6343,Silver,Plastic,,500ml,250,110V,9
6344,,,15.6,1L,,110V,9
6345,Red,Plastic,XL,N/A,120,230V,24
6346,Silver,Cotton,15.6,,,220V,40
6347,Grey,Plastic,L,N/A,65,230V,0
6348,,Cotton,XL,1L,65,220V,0
6349,Blue,Plastic,750ml,750ml,250,,-4
6350,White,Cotton,,N/A,N/A,110V,43
6351,Grey,Mesh,XXL,1L,,110V,34
6352,Blue,Steel,L,500ml,65,230V,11
6353,White,Metal,L,N/A,250,230V,35
6354,Black,Plastic,L,1L,120,N/A,33
6355,,Plastic,500ml,N/A,65,,35
6356,Grey,,,,N/A,N/A,44
6357,Blue,Plastic,15.6,N/A,65,220V,41
6358,Silver,Steel,M,1L,120,,14
6359,Grey,Cotton,S,500ml,,,41
6360,Red,Plastic,750ml,500ml,250,220V,41
6361,Black,Metal,,,N/A,110V,32
6362,Grey,Metal,500ml,500ml,,,24
6363,Red,Cotton,,1L,,110V,36
6364,Red,Cotton,,500ml,,110V,22
6365,Blue,Plastic,15.6,750ml,120,,32
6366,,Metal,XXL,N/A,250,230V,34
6367,Black,Steel,XXL,500ml,,N/A,6
6368,Black,Steel,M,1L,120,230V,29
6369,Grey,Plastic,,,N/A,N/A,28
6370,Silver,Steel,M,500ml,65,230V,24
6371,White,Cotton,L,1L,250,,30
6372,Silver,Cotton,S,1L,250,N/A,-10
6373,,Mesh,L,,65,220V,24
6374,Black,,15.6,750ml,,220V,4
6375,White,Metal,XXL,500ml,120,N/A,-8
6376,,Metal,,,65,,10
6377,Black,Plastic,M,1L,250,230V,35
6378,White,Cotton,XL,750ml,,,27
6379,,Mesh,,1L,,230V,-4
6380,Red,,M,N/A,120,,20
6381,Black,Plastic,,500ml,250,110V,7
6382,Silver,Plastic,M,500ml,120,,12
6383,Grey,,XXL,1L,120,230V,-5
6384,Blue,,XXL,500ml,120,230V,14
6385,,Mesh,XXL,1L,,N/A,-5
6386,Red,Steel,XXL,,N/A,110V,22
6387,,Metal,,1L,120,110V,21
6388,Grey,Plastic,500ml,,120,,15
6389,Grey,Mesh,XL,1L,250,110V,-9
6390,Black,Steel,S,,,230V,24
6391,Grey,Mesh,750ml,500ml,,110V,9
6392,Blue,Steel,L,1L,,220V,47
6393,Red,Mesh,M,1L,,110V,45
6394,White,Plastic,XXL,N/A,120,220V,42
6395,White,,,750ml,N/A,110V,21
6396,Grey,Plastic,L,1L,65,,6
6397,Silver,Cotton,S,N/A,N/A,220V,23
6398,White,,M,1L,65,,43
6399,Silver,Mesh,S,N/A,65,,27
6400,Grey,Plastic,750ml,,N/A,N/A,-4
6401,Silver,Mesh,XXL,N/A,250,N/A,24
6402,,Plastic,XL,1L,120,N/A,-8
6403,Black,Mesh,,750ml,,110V,45
6404,Red,Metal,500ml,,65,220V,-12
6405,Silver,Mesh,XXL,500ml,N/A,110V,9
6406,,Plastic,15.6,,,N/A,35
6407,Silver,Plastic,M,750ml,N/A,230V,17
6408,Silver,Mesh,15.6,1L,120,110V,-1
6409,Red,Plastic,XXL,N/A,N/A,N/A,-3
6410,Blue,Mesh,15.6,750ml,250,110V,44
6411,Black,Mesh,500ml,500ml,N/A,N/A,37
6412,Silver,Metal,L,500ml,N/A,,26
6413,Blue,,XL,750ml,,110V,40
6414,Red,,750ml,1L,,110V,6
6415,White,Cotton,500ml,N/A,65,,24
6416,,Plastic,500ml,500ml,65,,37
6417,,Cotton,XL,750ml,N/A,110V,7
6418,,Steel,M,1L,,N/A,31
6419,Silver,Plastic,S,N/A,65,110V,38
6420,,,500ml,,250,220V,42
6421,,Mesh,S,750ml,65,110V,30
6422,White,Mesh,500ml,,120,230V,43
6423,White,,15.6,N/A,120,,-7
6424,Blue,Cotton,,N/A,250,110V,-7
6425,Red,Plastic,M,500ml,N/A,,32
6426,,Metal,750ml,N/A,,230V,-5
6427,,Cotton,500ml,N/A,250,,-10
6428,,,XXL,N/A,,N/A,23
6429,Blue,Mesh,XL,,65,N/A,14
6430,Grey,Plastic,750ml,500ml,N/A,,15
6431,Blue,Steel,XL,1L,N/A,N/A,20
6432,Red,,XXL,500ml,N/A,N/A,33
6433,Black,Mesh,750ml,750ml,,220V,6
6434,,Metal,,500ml,,220V,28
6435,White,Cotton,15.6,500ml,N/A,220V,10
6436,Red,Metal,750ml,,65,110V,-9
6437,,Mesh,,1L,,230V,31
6438,Blue,Cotton,15.6,750ml,,,20
6439,Red,Cotton,M,1L,120,230V,16
6440,Red,Plastic,XXL,N/A,250,N/A,4
6441,Blue,Cotton,750ml,750ml,250,N/A,13
6442,,Mesh,,500ml,65,220V,15
6443,Silver,Steel,15.6,,N/A,110V,7
6444,Silver,Steel,S,N/A,N/A,,23
6445,White,Mesh,750ml,750ml,65,N/A,26
6446,,Plastic,M,750ml,N/A,230V,40
6447,Black,Mesh,M,,120,110V,8
6448,Black,Cotton,L,1L,,220V,19
6449,,,15.6,500ml,120,220V,33
6450,Silver,Metal,XL,,65,220V,8
6451,Black,Plastic,L,500ml,N/A,110V,24
6452,Black,Plastic,XXL,750ml,65,110V,41
6453,Silver,Plastic,,750ml,,110V,7
6454,Blue,,M,750ml,120,230V,-11
6455,White,Plastic,M,,250,110V,33
6456,White,,M,N/A,120,220V,0
6457,,Mesh,,N/A,120,230V,21
6458,Red,Mesh,750ml,1L,,,23
6459,Black,Plastic,15.6,,120,110V,38
6460,Blue,Mesh,750ml,500ml,N/A,220V,-1
6461,Black,Steel,750ml,,,110V,-3
6462,,Cotton,XXL,1L,250,230V,30
6463,White,Cotton,S,500ml,65,230V,28
6464,White,Plastic,XL,750ml,N/A,N/A,16
6465,Silver,Steel,M,,250,N/A,46
6466,Grey,Plastic,15.6,1L,120,,-7
6467,White,Steel,XL,500ml,65,N/A,28
6468,Red,,XL,750ml,120,110V,15
6469,Black,Steel,,,250,110V,10
6470,,Mesh,XL,1L,120,220V,37
6471,Black,Plastic,S,N/A,N/A,N/A,0
6472,Silver,Metal,S,500ml,N/A,220V,-12
6473,Grey,Metal,500ml,750ml,,N/A,27
6474,Red,Cotton,750ml,,65,N/A,25
6475,Silver,Steel,XL,,65,,19
6476,Red,Metal,750ml,1L,120,110V,43
6477,Red,,S,500ml,N/A,220V,19
6478,Grey,,L,N/A,65,220V,5
6479,,,L,,250,,40
6480,,Steel,750ml,750ml,250,230V,15
6481,Blue,Plastic,XXL,500ml,N/A,230V,3
6482,Silver,Metal,XL,,N/A,N/A,18
6483,Blue,Steel,,500ml,N/A,N/A,47
6484,Silver,Plastic,,750ml,120,220V,28
6485,Grey,Metal,S,,65,,-2
6486,Blue,Mesh,XXL,N/A,,110V,20
6487,Red,Plastic,M,1L,120,110V,23
6488,Red,Metal,XL,,N/A,N/A,11
6489,Grey,Steel,M,750ml,65,230V,45
6490,Silver,Mesh,750ml,,N/A,N/A,31
6491,,Plastic,L,1L,,230V,4
6492,Black,Cotton,750ml,500ml,,220V,14
6493,Grey,Mesh,,500ml,65,,17
6494,,,,1L,N/A,230V,-8
6495,,Steel,S,,N/A,110V,44
6496,Red,Metal,500ml,750ml,65,220V,17
6497,Grey,Steel,,1L,120,N/A,47
6498,Grey,Plastic,L,1L,120,220V,46
6499,,Cotton,S,N/A,65,230V,46
6500,Black,Mesh,L,750ml,250,230V,-9
6501,White,Metal,XXL,N/A,120,110V,23
6502,Grey,Cotton,S,N/A,65,N/A,19
6503,Red,,XXL,750ml,250,N/A,35
6504,Grey,Mesh,XL,500ml,N/A,110V,7
6505,Blue,Mesh,M,N/A,250,N/A,27
6506,,Mesh,750ml,N/A,65,,-2
6507,Red,Mesh,M,500ml,120,220V,0
6508,Black,Plastic,XL,500ml,,N/A,20
6509,,Mesh,750ml,,120,220V,34
6510,,,M,500ml,250,110V,3
6511,Grey,Mesh,XXL,1L,65,,21
6512,Black,Plastic,,,65,N/A,3
6513,Silver,Metal,M,N/A,,N/A,23
6514,White,Metal,500ml,N/A,250,110V,4
6515,Blue,Cotton,XL,,,230V,9
6516,Black,Steel,XL,500ml,65,,45
6517,Grey,Steel,S,500ml,250,220V,11
6518,Silver,,750ml,500ml,,230V,20
6519,Black,Mesh,XXL,N/A,250,,10
6520,Grey,Metal,15.6,750ml,120,230V,43
6521,White,,500ml,750ml,,220V,24
6522,White,Metal,,N/A,,230V,39
6523,Red,Metal,M,,,230V,46
6524,Black,Mesh,XXL,750ml,,220V,22
6525,Black,Metal,,1L,N/A,N/A,45
6526,,Metal,XXL,,65,230V,-3
6527,Silver,Metal,750ml,750ml,,,25
6528,Grey,Metal,,1L,120,110V,36
6529,White,Mesh,S,N/A,,220V,41
6530,,Mesh,XL,750ml,250,N/A,1
6531,White,Steel,,N/A,120,220V,-10
6532,Grey,Plastic,,,N/A,110V,8
6533,Grey,Cotton,,,N/A,N/A,21
6534,Grey,Cotton,500ml,750ml,120,110V,-7
6535,Black,Mesh,XXL,1L,N/A,N/A,38
6536,Grey,Mesh,15.6,N/A,N/A,N/A,45
6537,Silver,Mesh,L,N/A,120,110V,-7
6538,Blue,Steel,XL,750ml,,110V,-3
6539,Silver,Cotton,500ml,500ml,120,230V,-4
6540,Silver,Mesh,XXL,1L,65,110V,-10
6541,White,Mesh,500ml,,N/A,,41
6542,Red,,500ml,,120,N/A,11
6543,Blue,Cotton,XXL,N/A,65,N/A,43
6544,White,Plastic,L,,,N/A,-4
6545,Blue,Cotton,XXL,1L,,,-4
6546,Blue,Metal,XL,N/A,N/A,,30
6547,,Plastic,S,1L,65,N/A,-7
6548,,Plastic,XL,N/A,N/A,N/A,38
6549,Blue,Mesh,XXL,1L,120,N/A,45
6550,Blue,Cotton,L,750ml,120,110V,26
6551,,Mesh,S,1L,,N/A,14
6552,,Mesh,S,N/A,250,N/A,-5
6553,Black,Cotton,750ml,500ml,,,18
6554,Blue,Steel,L,,250,,31
6555,Silver,,XL,N/A,N/A,230V,45
6556,Grey,Steel,L,,,220V,33
6557,,Mesh,15.6,N/A,65,N/A,34
6558,,Cotton,XL,,65,220V,45
6559,Black,Metal,XXL,N/A,250,,-10
6560,Grey,Cotton,15.6,1L,N/A,,26
6561,Silver,Cotton,15.6,750ml,65,230V,-1
6562,Silver,Metal,750ml,N/A,N/A,N/A,37
6563,Blue,Steel,15.6,500ml,N/A,N/A,8
6564,Black,Metal,15.6,750ml,120,,8
6565,Grey,Plastic,15.6,500ml,120,220V,19
6566,White,,L,,250,N/A,18
6567,White,Cotton,XL,1L,65,N/A,43
6568,Silver,Metal,750ml,500ml,250,230V,-12
6569,Black,Plastic,M,,120,110V,27
6570,Red,,750ml,1L,N/A,230V,-6
6571,Black,Cotton,750ml,N/A,250,,23
6572,Black,Mesh,,,65,110V,8
6573,Blue,Mesh,XXL,,N/A,,31
6574,White,Steel,XL,750ml,120,N/A,-5
6575,Black,Plastic,S,500ml,N/A,N/A,32
6576,Grey,Plastic,500ml,,65,110V,0
6577,,Cotton,750ml,,120,220V,-9
6578,Red,Steel,XXL,,N/A,,9
6579,Blue,Plastic,,750ml,N/A,230V,9
6580,Grey,Metal,750ml,1L,65,230V,28
6581,Blue,Steel,15.6,750ml,65,N/A,14
6582,Grey,Cotton,500ml,N/A,65,,36
6583,Silver,Mesh,L,1L,65,220V,-1
6584,,Steel,,750ml,N/A,,15
6585,White,Plastic,15.6,,250,N/A,7
6586,Black,Cotton,S,500ml,120,220V,-1
6587,,Plastic,500ml,750ml,250,220V,41
6588,,Plastic,L,N/A,65,N/A,-12
6589,Grey,Mesh,15.6,750ml,250,,-8
6590,Blue,Plastic,L,1L,,,41
6591,Red,Plastic,XXL,1L,N/A,N/A,24
6592,,,500ml,N/A,250,110V,8
6593,White,Cotton,,N/A,120,110V,29
6594,Black,Metal,15.6,1L,120,,8
6595,Black,Cotton,,N/A,65,220V,33
6596,Blue,Cotton,M,750ml,250,230V,36
6597,Grey,Steel,M,N/A,,220V,25
6598,Black,Cotton,XXL,500ml,65,N/A,32
6599,Red,Mesh,XXL,1L,N/A,230V,-9
6600,Silver,Cotton,XL,750ml,120,220V,36
6601,Grey,Cotton,M,500ml,,110V,-1
6602,Blue,Mesh,15.6,N/A,,230V,32
6603,White,Steel,500ml,N/A,120,230V,10
6604,Silver,Mesh,L,750ml,,N/A,15
6605,Blue,Plastic,500ml,500ml,250,,29
6606,Blue,Plastic,M,,N/A,220V,19
6607,,Mesh,S,500ml,,230V,12
6608,Silver,Plastic,500ml,1L,N/A,,12
6609,Silver,Cotton,XXL,N/A,250,N/A,0
6610,Grey,Metal,M,500ml,,N/A,45
6611,Silver,Metal,750ml,500ml,65,N/A,-3
6612,Black,,750ml,1L,65,220V,3
6613,,Mesh,750ml,,250,220V,-12
6614,White,Plastic,15.6,750ml,120,110V,43
6615,Black,Plastic,500ml,1L,120,220V,28
6616,Blue,Cotton,XL,500ml,65,N/A,36
6617,,Mesh,750ml,1L,65,110V,18
6618,Grey,Steel,L,N/A,250,230V,-2
6619,,Plastic,XL,750ml,,230V,26
6620,Black,Metal,15.6,,120,220V,4
6621,Grey,Plastic,,750ml,250,220V,32
6622,Grey,,15.6,1L,120,220V,11
6623,Grey,Metal,,N/A,,N/A,11
6624,,Plastic,M,1L,,220V,32
6625,Grey,Metal,,500ml,250,,13
6626,Silver,,S,,120,N/A,29
6627,White,Mesh,750ml,1L,250,220V,45
6628,Blue,,S,750ml,N/A,N/A,-10
6629,White,,S,500ml,250,110V,-8
6630,Black,Cotton,500ml,500ml,250,220V,-10
6631,Grey,Mesh,500ml,N/A,250,,24
6632,White,Cotton,M,,65,230V,47
6633,Blue,Plastic,L,500ml,N/A,110V,47
6634,Silver,Cotton,XL,N/A,N/A,N/A,14
6635,Silver,Metal,500ml,1L,65,N/A,-11
6636,Grey,Steel,M,N/A,N/A,N/A,1
6637,White,,,1L,65,220V,24
6638,Black,,15.6,500ml,65,110V,0
6639,,Mesh,XXL,1L,120,110V,28
6640,White,Metal,XXL,,,230V,46
6641,Red,Mesh,XXL,,N/A,230V,-9
6642,Black,,XL,,65,,-5
6643,Blue,Metal,500ml,,250,110V,43
6644,Blue,Cotton,15.6,750ml,N/A,110V,41
6645,Silver,Steel,500ml,1L,250,N/A,23
6646,Red,Cotton,XL,1L,65,N/A,47
6647,,Mesh,15.6,750ml,N/A,,-12
6648,Red,Cotton,XXL,500ml,,230V,4
6649,Black,Mesh,500ml,750ml,120,,3
6650,Red,Steel,15.6,500ml,250,220V,-5
6651,Grey,Steel,XL,N/A,120,N/A,31
6652,Blue,Cotton,S,1L,,N/A,23
6653,Silver,Plastic,XXL,N/A,,N/A,38
6654,Red,Cotton,XXL,,250,230V,18
6655,Silver,Steel,,N/A,65,,-5
6656,Grey,Cotton,,,250,N/A,47
6657,Red,Steel,S,N/A,120,220V,43
6658,Grey,Cotton,500ml,750ml,,230V,35
6659,Red,Cotton,750ml,750ml,250,,43
6660,,Steel,M,,120,110V,47
6661,Red,Metal,XXL,750ml,,230V,-1
6662,Blue,Mesh,S,750ml,250,220V,28
6663,White,Plastic,S,,,,-1
6664,Red,Steel,XXL,,N/A,110V,42
6665,Grey,Plastic,XL,750ml,120,230V,29
6666,Grey,Mesh,750ml,N/A,N/A,,-11
6667,White,,M,,N/A,220V,14
6668,Black,Mesh,S,,N/A,220V,44
6669,Silver,Steel,S,500ml,250,230V,29
6670,Black,Metal,,750ml,250,230V,21
6671,Black,Mesh,,N/A,65,110V,12
6672,Red,Plastic,500ml,750ml,120,230V,36
6673,,,,,N/A,220V,20
6674,,Steel,L,500ml,65,220V,6
6675,Blue,Steel,XXL,,120,110V,4
6676,Black,Metal,500ml,N/A,N/A,230V,6
6677,Red,Cotton,15.6,N/A,N/A,,16
6678,Grey,Cotton,XXL,N/A,N/A,110V,7
6679,Black,Metal,L,750ml,65,110V,14
6680,Black,Metal,15.6,1L,,230V,46
6681,Red,Steel,S,N/A,,230V,41
6682,Blue,Cotton,M,N/A,N/A,220V,35
6683,White,Cotton,S,750ml,N/A,220V,4
6684,White,Cotton,L,500ml,250,110V,40
6685,Black,Plastic,XXL,N/A,120,,43
6686,White,Metal,15.6,,65,230V,29
6687,Grey,Mesh,L,750ml,250,,25
6688,Red,Cotton,15.6,1L,250,,3
6689,Blue,Plastic,M,1L,,230V,41
6690,Grey,Mesh,500ml,500ml,250,N/A,16
6691,Red,Mesh,500ml,1L,65,N/A,11
6692,Grey,Steel,,,65,,30
6693,Blue,Steel,15.6,N/A,N/A,230V,12
6694,White,Mesh,M,1L,65,N/A,35
6695,,Metal,15.6,,,110V,-3
6696,Grey,,S,500ml,,220V,-1
6697,Grey,Steel,XL,500ml,,230V,41
6698,,Steel,XL,750ml,120,N/A,47
6699,White,Metal,S,750ml,120,,39
6700,Red,,M,500ml,65,,-7
6701,White,Metal,15.6,500ml,250,,9
6702,Blue,Steel,500ml,1L,250,220V,-7
6703,Silver,Cotton,XL,,250,,4
6704,Silver,Mesh,M,,250,230V,-7
6705,White,,750ml,,120,,-12
6706,,Mesh,,500ml,,230V,44
6707,,Plastic,15.6,N/A,N/A,230V,29
6708,Silver,Metal,750ml,1L,120,230V,-5
6709,White,Plastic,M,N/A,65,N/A,34
6710,White,Steel,L,N/A,65,220V,21
6711,White,Mesh,M,500ml,,110V,6
6712,Red,Mesh,L,500ml,65,110V,-6
6713,Black,,M,,65,220V,9
6714,Grey,,750ml,,65,110V,40
6715,Silver,,S,500ml,120,,34
6716,White,Metal,750ml,,,N/A,18
6717,Silver,,500ml,N/A,N/A,,41
6718,White,Cotton,15.6,1L,N/A,N/A,28
6719,White,Metal,S,,,220V,46
6720,Red,Metal,XL,,65,,39
6721,,Plastic,500ml,N/A,250,220V,39
6722,Red,Plastic,15.6,500ml,120,110V,39
6723,Blue,Cotton,XL,,65,N/A,25
6724,,Cotton,15.6,,120,110V,9
6725,Grey,Cotton,S,,120,N/A,8
6726,Blue,Mesh,XXL,1L,120,,3
6727,White,Steel,L,750ml,N/A,,-2
6728,Grey,Mesh,XXL,N/A,65,N/A,1
6729,Blue,Metal,L,N/A,120,230V,9
6730,,Steel,XXL,500ml,250,220V,13
6731,Silver,Mesh,750ml,N/A,120,N/A,7
6732,Black,Mesh,L,1L,250,110V,26
6733,Grey,Plastic,XL,1L,250,,32
6734,White,Metal,L,500ml,,N/A,11
6735,Silver,Metal,500ml,750ml,120,220V,38
6736,,Steel,750ml,N/A,N/A,N/A,12
6737,Silver,Mesh,,750ml,250,110V,41
6738,Silver,Cotton,M,N/A,65,,14
6739,,Metal,500ml,N/A,65,110V,46
6740,Black,Steel,L,N/A,,230V,20
6741,Grey,Cotton,M,1L,120,N/A,-1
6742,,Mesh,500ml,N/A,65,230V,0
6743,,Mesh,S,500ml,250,220V,35
6744,Black,,,500ml,250,,23
6745,Black,Steel,XL,750ml,250,220V,0
6746,Black,Metal,15.6,750ml,120,N/A,11
6747,,Steel,XL,750ml,N/A,N/A,31
6748,Blue,Cotton,M,750ml,N/A,,43
6749,Black,Metal,,N/A,250,110V,6
6750,White,Mesh,15.6,500ml,120,220V,0
6751,Silver,Plastic,750ml,500ml,,220V,45
6752,Silver,Metal,M,750ml,250,220V,32
6753,Black,,750ml,500ml,,220V,-2
6754,White,Mesh,500ml,1L,65,,15
6755,Black,Mesh,XXL,500ml,,220V,-1
6756,Grey,Cotton,750ml,750ml,N/A,220V,-12
6757,,Metal,S,,N/A,,19
6758,Silver,Mesh,S,750ml,250,,23
6759,White,Mesh,S,500ml,N/A,230V,17
6760,Red,Steel,XXL,500ml,65,N/A,38
6761,Blue,,750ml,,N/A,220V,3
6762,Grey,Steel,XL,500ml,65,,19
6763,Silver,Steel,S,N/A,65,110V,20
6764,Silver,Plastic,750ml,750ml,250,,43
6765,Red,Plastic,500ml,500ml,,110V,21
6766,White,,L,,65,,0
6767,,Steel,S,500ml,250,220V,23
6768,Red,Steel,S,N/A,65,110V,16
6769,Black,Plastic,XXL,N/A,N/A,110V,4
6770,,,M,1L,250,220V,47
6771,Grey,,XL,750ml,N/A,N/A,-3
6772,Grey,Cotton,15.6,,250,,22
6773,Black,,15.6,,250,220V,34
6774,Silver,Mesh,,1L,N/A,230V,-8
6775,Grey,Metal,XL,N/A,,220V,-1
6776,Grey,Steel,15.6,750ml,65,N/A,-8
6777,,Cotton,XXL,500ml,250,N/A,-7
6778,Grey,,15.6,500ml,,N/A,-3
6779,Silver,Steel,S,500ml,65,220V,0
6780,Red,Metal,XL,500ml,250,N/A,38
6781,,Plastic,L,,65,,44
6782,White,Metal,M,750ml,250,,44
6783,Red,Cotton,S,N/A,250,,27
6784,Silver,Mesh,M,,N/A,,22
6785,Grey,Steel,500ml,500ml,65,110V,27
6786,Grey,Plastic,750ml,500ml,N/A,,11
6787,Silver,Plastic,L,500ml,65,110V,3
6788,Blue,Mesh,XL,500ml,N/A,220V,5
6789,Black,Steel,500ml,N/A,65,,25
6790,Grey,Mesh,S,1L,120,N/A,-6
6791,,,750ml,1L,N/A,220V,35
6792,White,Mesh,XXL,1L,N/A,,30
6793,,Plastic,15.6,N/A,65,220V,32
6794,,Metal,750ml,1L,65,N/A,1
6795,Blue,Mesh,M,750ml,120,230V,14
6796,Blue,,,750ml,,230V,20
6797,Black,Cotton,L,500ml,120,220V,5
6798,,Metal,,1L,N/A,230V,-4
6799,Black,,M,1L,,,42
6800,Black,Cotton,XXL,500ml,250,N/A,13
6801,Grey,Steel,M,1L,250,230V,31
6802,Silver,Cotton,15.6,N/A,65,,22
6803,,Plastic,XXL,500ml,250,110V,28
6804,Silver,Steel,L,N/A,120,110V,12
6805,Grey,,L,500ml,65,220V,30
6806,Silver,Metal,750ml,1L,65,220V,2
6807,,Metal,15.6,,250,220V,-10
6808,Grey,,500ml,,120,,22
6809,Blue,Plastic,XL,500ml,250,,29
6810,Red,,750ml,N/A,120,230V,18
6811,Grey,Metal,XXL,750ml,N/A,220V,43
6812,,Steel,XL,1L,250,230V,26
6813,Black,Mesh,15.6,,120,N/A,13
6814,White,Mesh,M,750ml,N/A,,2
6815,White,Cotton,15.6,750ml,250,,-8
6816,Blue,Metal,S,,N/A,230V,-11
6817,Red,Mesh,15.6,750ml,250,N/A,-6
6818,,Cotton,S,750ml,,N/A,15
6819,Silver,Steel,M,750ml,250,110V,17
6820,Black,Cotton,XXL,750ml,65,N/A,6
6821,Blue,Metal,,N/A,65,N/A,2
6822,,Mesh,M,750ml,65,N/A,30
6823,Silver,,500ml,750ml,120,110V,19
6824,Grey,,15.6,N/A,,220V,10
6825,Silver,Mesh,750ml,500ml,N/A,,-3
6826,Red,Mesh,XXL,1L,250,N/A,13
6827,White,,S,N/A,120,230V,42
6828,Silver,Mesh,XXL,N/A,,110V,33
6829,White,,750ml,750ml,250,110V,29
6830,Black,Mesh,S,750ml,250,230V,8
6831,Blue,Mesh,M,1L,250,110V,28
6832,White,Cotton,S,750ml,,110V,6
6833,Black,Metal,500ml,1L,N/A,220V,-6
6834,Blue,Steel,S,500ml,65,N/A,43
6835,Blue,Metal,750ml,500ml,,220V,-2
6836,White,Metal,S,,120,110V,2
6837,White,Mesh,750ml,500ml,120,,-2
6838,Blue,Plastic,,N/A,250,110V,-2
6839,Grey,Steel,500ml,750ml,250,,23
6840,Grey,,XL,1L,250,230V,20
6841,,Metal,L,1L,,,-1
6842,White,,500ml,750ml,,,30
6843,Grey,,L,750ml,65,N/A,16
